time (UTC),latitude (degrees_north),BEUTI (mmol m-1 s-1)
2017-09-15T00:00:00Z,47.0,1.444
2017-10-15T00:00:00Z,31.0,0.518
2017-10-15T00:00:00Z,32.0,0.103
2017-10-15T00:00:00Z,33.0,0.01
2017-10-15T00:00:00Z,34.0,0.275
2017-10-15T00:00:00Z,35.0,1.644
2017-10-15T00:00:00Z,36.0,3.125
2017-10-15T00:00:00Z,37.0,3.793
2017-10-15T00:00:00Z,38.0,6.56
2017-10-15T00:00:00Z,39.0,10.005
2017-10-15T00:00:00Z,40.0,10.242
2017-10-15T00:00:00Z,41.0,4.989
2017-10-15T00:00:00Z,42.0,4.686
2017-10-15T00:00:00Z,43.0,1.744
2017-10-15T00:00:00Z,44.0,1.387
2017-10-15T00:00:00Z,45.0,0.583
2017-10-15T00:00:00Z,46.0,0.325
2017-10-15T00:00:00Z,47.0,0.301
2017-11-15T00:00:00Z,31.0,0.578
2017-11-15T00:00:00Z,32.0,0.221
2017-11-15T00:00:00Z,33.0,0.027
2017-11-15T00:00:00Z,34.0,0.115
2017-11-15T00:00:00Z,35.0,0.553
2017-11-15T00:00:00Z,36.0,0.588
2017-11-15T00:00:00Z,37.0,0.072
2017-11-15T00:00:00Z,38.0,0.154
2017-11-15T00:00:00Z,39.0,-0.466
2017-11-15T00:00:00Z,40.0,-0.791
2017-11-15T00:00:00Z,41.0,-3.137
2017-11-15T00:00:00Z,42.0,-3.341
2017-11-15T00:00:00Z,43.0,-2.054
2017-11-15T00:00:00Z,44.0,-1.685
2017-11-15T00:00:00Z,45.0,-1.349
2017-11-15T00:00:00Z,46.0,-0.756
2017-11-15T00:00:00Z,47.0,-0.939
2017-12-15T00:00:00Z,31.0,0.125
2017-12-15T00:00:00Z,32.0,0.129
2017-12-15T00:00:00Z,33.0,0.039
2017-12-15T00:00:00Z,34.0,-0.019
2017-12-15T00:00:00Z,35.0,1.124
2017-12-15T00:00:00Z,36.0,1.679
2017-12-15T00:00:00Z,37.0,2.166
2017-12-15T00:00:00Z,38.0,2.071
2017-12-15T00:00:00Z,39.0,3.236
2017-12-15T00:00:00Z,40.0,3.035
2017-12-15T00:00:00Z,41.0,1.458
2017-12-15T00:00:00Z,42.0,1.353
2017-12-15T00:00:00Z,43.0,0.415
2017-12-15T00:00:00Z,44.0,-0.036
2017-12-15T00:00:00Z,45.0,-0.187
2017-12-15T00:00:00Z,46.0,0.257
2017-12-15T00:00:00Z,47.0,-0.213
2018-01-15T00:00:00Z,31.0,0.758
2018-01-15T00:00:00Z,32.0,0.393
2018-01-15T00:00:00Z,33.0,0.21
2018-01-15T00:00:00Z,34.0,0.804
2018-01-15T00:00:00Z,35.0,1.643
2018-01-15T00:00:00Z,36.0,1.466
2018-01-15T00:00:00Z,37.0,0.572
2018-01-15T00:00:00Z,38.0,0.458
2018-01-15T00:00:00Z,39.0,-0.251
2018-01-15T00:00:00Z,40.0,-1.304
2018-01-15T00:00:00Z,41.0,-2.003
2018-01-15T00:00:00Z,42.0,-2.316
2018-01-15T00:00:00Z,43.0,-2.801
2018-01-15T00:00:00Z,44.0,-1.655
2018-01-15T00:00:00Z,45.0,-3.014
2018-01-15T00:00:00Z,46.0,-2.572
2018-01-15T00:00:00Z,47.0,-3.667
2018-02-15T00:00:00Z,31.0,0.668
2018-02-15T00:00:00Z,32.0,0.434
2018-02-15T00:00:00Z,33.0,0.591
2018-02-15T00:00:00Z,34.0,1.911
2018-02-15T00:00:00Z,35.0,6.282
2018-02-15T00:00:00Z,36.0,7.705
2018-02-15T00:00:00Z,37.0,10.367
2018-02-15T00:00:00Z,38.0,12.977
2018-02-15T00:00:00Z,39.0,17.288
2018-02-15T00:00:00Z,40.0,15.83
2018-02-15T00:00:00Z,41.0,12.505
2018-02-15T00:00:00Z,42.0,9.877
2018-02-15T00:00:00Z,43.0,6.238
2018-02-15T00:00:00Z,44.0,0.375
2018-02-15T00:00:00Z,45.0,1.912
2018-02-15T00:00:00Z,46.0,0.861
2018-02-15T00:00:00Z,47.0,3.753
2018-03-15T00:00:00Z,31.0,2.502
2018-03-15T00:00:00Z,32.0,1.248
2018-03-15T00:00:00Z,33.0,1.073
2018-03-15T00:00:00Z,34.0,2.557
2018-03-15T00:00:00Z,35.0,1.751
2018-03-15T00:00:00Z,36.0,2.09
2018-03-15T00:00:00Z,37.0,0.333
2018-03-15T00:00:00Z,38.0,0.235
2018-03-15T00:00:00Z,39.0,2.576
2018-03-15T00:00:00Z,40.0,2.798
2018-03-15T00:00:00Z,41.0,0.921
2018-03-15T00:00:00Z,42.0,1.213
2018-03-15T00:00:00Z,43.0,1.261
2018-03-15T00:00:00Z,44.0,-0.648
2018-03-15T00:00:00Z,45.0,-0.974
2018-03-15T00:00:00Z,46.0,-4.905
2018-03-15T00:00:00Z,47.0,-0.204
2018-04-15T00:00:00Z,31.0,4.755
2018-04-15T00:00:00Z,32.0,2.386
2018-04-15T00:00:00Z,33.0,2.623
2018-04-15T00:00:00Z,34.0,11.26
2018-04-15T00:00:00Z,35.0,10.783
2018-04-15T00:00:00Z,36.0,9.41
2018-04-15T00:00:00Z,37.0,6.526
2018-04-15T00:00:00Z,38.0,9.34
2018-04-15T00:00:00Z,39.0,11.541
2018-04-15T00:00:00Z,40.0,7.421
2018-04-15T00:00:00Z,41.0,3.896
2018-04-15T00:00:00Z,42.0,1.851
2018-04-15T00:00:00Z,43.0,0.259
2018-04-15T00:00:00Z,44.0,-1.557
2018-04-15T00:00:00Z,45.0,-1.471
2018-04-15T00:00:00Z,46.0,-2.009
2018-04-15T00:00:00Z,47.0,0.233
2018-05-15T00:00:00Z,31.0,3.691
2018-05-15T00:00:00Z,32.0,1.796
2018-05-15T00:00:00Z,33.0,2.701
2018-05-15T00:00:00Z,34.0,9.829
2018-05-15T00:00:00Z,35.0,14.908
2018-05-15T00:00:00Z,36.0,17.212
2018-05-15T00:00:00Z,37.0,13.016
2018-05-15T00:00:00Z,38.0,19.525
2018-05-15T00:00:00Z,39.0,29.461
2018-05-15T00:00:00Z,40.0,27.972
2018-05-15T00:00:00Z,41.0,20.162
2018-05-15T00:00:00Z,42.0,20.616
2018-05-15T00:00:00Z,43.0,10.441
2018-05-15T00:00:00Z,44.0,4.533
2018-05-15T00:00:00Z,45.0,3.672
2018-05-15T00:00:00Z,46.0,0.995
2018-05-15T00:00:00Z,47.0,1.98
2018-06-15T00:00:00Z,31.0,1.907
2018-06-15T00:00:00Z,32.0,0.619
2018-06-15T00:00:00Z,33.0,0.911
2018-06-15T00:00:00Z,34.0,7.352
2018-06-15T00:00:00Z,35.0,16.756
2018-06-15T00:00:00Z,36.0,22.643
2018-06-15T00:00:00Z,37.0,18.374
2018-06-15T00:00:00Z,38.0,24.909
2018-06-15T00:00:00Z,39.0,33.899
2018-06-15T00:00:00Z,40.0,30.202
2018-06-15T00:00:00Z,41.0,18.507
2018-06-15T00:00:00Z,42.0,18.588
2018-06-15T00:00:00Z,43.0,6.593
2018-06-15T00:00:00Z,44.0,1.741
2018-06-15T00:00:00Z,45.0,1.119
2018-06-15T00:00:00Z,46.0,0.896
2018-06-15T00:00:00Z,47.0,0.381
2018-07-15T00:00:00Z,31.0,0.514
2018-07-15T00:00:00Z,32.0,0.381
2018-07-15T00:00:00Z,33.0,1.104
2018-07-15T00:00:00Z,34.0,2.906
2018-07-15T00:00:00Z,35.0,3.575
2018-07-15T00:00:00Z,36.0,6.713
2018-07-15T00:00:00Z,37.0,5.462
2018-07-15T00:00:00Z,38.0,8.057
2018-07-15T00:00:00Z,39.0,17.698
2018-07-15T00:00:00Z,40.0,22.898
2018-07-15T00:00:00Z,41.0,25.111
2018-07-15T00:00:00Z,42.0,22.063
2018-07-15T00:00:00Z,43.0,13.384
2018-07-15T00:00:00Z,44.0,5.817
2018-07-15T00:00:00Z,45.0,3.394
2018-07-15T00:00:00Z,46.0,2.014
2018-07-15T00:00:00Z,47.0,4.073
2018-08-15T00:00:00Z,31.0,0.709
2018-08-15T00:00:00Z,32.0,0.145
2018-08-15T00:00:00Z,33.0,0.08
2018-08-15T00:00:00Z,34.0,0.854
2018-08-15T00:00:00Z,35.0,2.418
2018-08-15T00:00:00Z,36.0,5.471
2018-08-15T00:00:00Z,37.0,5.185
2018-08-15T00:00:00Z,38.0,7.778
2018-08-15T00:00:00Z,39.0,15.679
2018-08-15T00:00:00Z,40.0,14.646
2018-08-15T00:00:00Z,41.0,9.34
2018-08-15T00:00:00Z,42.0,9.23
2018-08-15T00:00:00Z,43.0,5.807
2018-08-15T00:00:00Z,44.0,3.479
2018-08-15T00:00:00Z,45.0,2.248
2018-08-15T00:00:00Z,46.0,1.134
2018-08-15T00:00:00Z,47.0,2.915
2018-09-15T00:00:00Z,31.0,0.866
2018-09-15T00:00:00Z,32.0,0.163
2018-09-15T00:00:00Z,33.0,0.009
2018-09-15T00:00:00Z,34.0,0.375
2018-09-15T00:00:00Z,35.0,2.347
2018-09-15T00:00:00Z,36.0,4.51
2018-09-15T00:00:00Z,37.0,5.195
2018-09-15T00:00:00Z,38.0,8.627
2018-09-15T00:00:00Z,39.0,13.525
2018-09-15T00:00:00Z,40.0,12.205
2018-09-15T00:00:00Z,41.0,9.102
2018-09-15T00:00:00Z,42.0,8.432
2018-09-15T00:00:00Z,43.0,1.174
2018-09-15T00:00:00Z,44.0,2.221
2018-09-15T00:00:00Z,45.0,1.2
2018-09-15T00:00:00Z,46.0,0.439
2018-09-15T00:00:00Z,47.0,0.252
2018-10-15T00:00:00Z,31.0,0.287
2018-10-15T00:00:00Z,32.0,0.08
2018-10-15T00:00:00Z,33.0,0.008
2018-10-15T00:00:00Z,34.0,0.065
2018-10-15T00:00:00Z,35.0,0.6
2018-10-15T00:00:00Z,36.0,1.596
2018-10-15T00:00:00Z,37.0,1.588
2018-10-15T00:00:00Z,38.0,3.94
2018-10-15T00:00:00Z,39.0,4.326
2018-10-15T00:00:00Z,40.0,4.418
2018-10-15T00:00:00Z,41.0,4.658
2018-10-15T00:00:00Z,42.0,3.29
2018-10-15T00:00:00Z,43.0,2.17
2018-10-15T00:00:00Z,44.0,0.598
2018-10-15T00:00:00Z,45.0,0.348
2018-10-15T00:00:00Z,46.0,0.303
2018-10-15T00:00:00Z,47.0,0.107
2018-11-15T00:00:00Z,31.0,0.302
2018-11-15T00:00:00Z,32.0,0.074
2018-11-15T00:00:00Z,33.0,0.008
2018-11-15T00:00:00Z,34.0,0.009
2018-11-15T00:00:00Z,35.0,0.179
2018-11-15T00:00:00Z,36.0,0.685
2018-11-15T00:00:00Z,37.0,1.245
2018-11-15T00:00:00Z,38.0,1.526
2018-11-15T00:00:00Z,39.0,5.091
2018-11-15T00:00:00Z,40.0,4.448
2018-11-15T00:00:00Z,41.0,2.077
2018-11-15T00:00:00Z,42.0,1.331
2018-11-15T00:00:00Z,43.0,0.208
2018-11-15T00:00:00Z,44.0,-0.51
2018-11-15T00:00:00Z,45.0,-0.31
2018-11-15T00:00:00Z,46.0,-0.141
2018-11-15T00:00:00Z,47.0,-0.245
2018-12-15T00:00:00Z,31.0,0.716
2018-12-15T00:00:00Z,32.0,0.282
2018-12-15T00:00:00Z,33.0,0.106
2018-12-15T00:00:00Z,34.0,0.527
2018-12-15T00:00:00Z,35.0,1.864
2018-12-15T00:00:00Z,36.0,2.075
2018-12-15T00:00:00Z,37.0,2.201
2018-12-15T00:00:00Z,38.0,2.064
2018-12-15T00:00:00Z,39.0,2.228
2018-12-15T00:00:00Z,40.0,1.376
2018-12-15T00:00:00Z,41.0,-0.231
2018-12-15T00:00:00Z,42.0,-0.811
2018-12-15T00:00:00Z,43.0,-1.479
2018-12-15T00:00:00Z,44.0,-1.958
2018-12-15T00:00:00Z,45.0,-2.896
2018-12-15T00:00:00Z,46.0,-2.185
2018-12-15T00:00:00Z,47.0,-2.446
2019-01-15T00:00:00Z,31.0,0.502
2019-01-15T00:00:00Z,32.0,0.27
2019-01-15T00:00:00Z,33.0,0.137
2019-01-15T00:00:00Z,34.0,-0.022
2019-01-15T00:00:00Z,35.0,-0.329
2019-01-15T00:00:00Z,36.0,-0.734
2019-01-15T00:00:00Z,37.0,-2.422
2019-01-15T00:00:00Z,38.0,-1.952
2019-01-15T00:00:00Z,39.0,-4.101
2019-01-15T00:00:00Z,40.0,-2.924
2019-01-15T00:00:00Z,41.0,-5.852
2019-01-15T00:00:00Z,42.0,-4.016
2019-01-15T00:00:00Z,43.0,-3.253
2019-01-15T00:00:00Z,44.0,-1.789
2019-01-15T00:00:00Z,45.0,-1.953
2019-01-15T00:00:00Z,46.0,-1.985
2019-01-15T00:00:00Z,47.0,-2.575
2019-02-15T00:00:00Z,31.0,1.034
2019-02-15T00:00:00Z,32.0,0.732
2019-02-15T00:00:00Z,33.0,0.824
2019-02-15T00:00:00Z,34.0,1.873
2019-02-15T00:00:00Z,35.0,3.287
2019-02-15T00:00:00Z,36.0,3.03
2019-02-15T00:00:00Z,37.0,0.802
2019-02-15T00:00:00Z,38.0,2.285
2019-02-15T00:00:00Z,39.0,4.299
2019-02-15T00:00:00Z,40.0,2.698
2019-02-15T00:00:00Z,41.0,0.807
2019-02-15T00:00:00Z,42.0,0.764
2019-02-15T00:00:00Z,43.0,1.319
2019-02-15T00:00:00Z,44.0,0.044
2019-02-15T00:00:00Z,45.0,0.564
2019-02-15T00:00:00Z,46.0,0.313
2019-02-15T00:00:00Z,47.0,1.892
2019-03-15T00:00:00Z,31.0,2.677
2019-03-15T00:00:00Z,32.0,1.19
2019-03-15T00:00:00Z,33.0,1.27
2019-03-15T00:00:00Z,34.0,3.248
2019-03-15T00:00:00Z,35.0,4.363
2019-03-15T00:00:00Z,36.0,4.35
2019-03-15T00:00:00Z,37.0,2.459
2019-03-15T00:00:00Z,38.0,2.017
2019-03-15T00:00:00Z,39.0,2.753
2019-03-15T00:00:00Z,40.0,1.896
2019-03-15T00:00:00Z,41.0,-0.771
2019-03-15T00:00:00Z,42.0,0.499
2019-03-15T00:00:00Z,43.0,-0.419
2019-03-15T00:00:00Z,44.0,-0.877
2019-03-15T00:00:00Z,45.0,-0.124
2019-03-15T00:00:00Z,46.0,0.398
2019-03-15T00:00:00Z,47.0,-1.141
2019-04-15T00:00:00Z,31.0,2.168
2019-04-15T00:00:00Z,32.0,0.942
2019-04-15T00:00:00Z,33.0,1.091
2019-04-15T00:00:00Z,34.0,5.17
2019-04-15T00:00:00Z,35.0,8.825
2019-04-15T00:00:00Z,36.0,11.248
2019-04-15T00:00:00Z,37.0,9.829
2019-04-15T00:00:00Z,38.0,12.911
2019-04-15T00:00:00Z,39.0,20.871
2019-04-15T00:00:00Z,40.0,24.324
2019-04-15T00:00:00Z,41.0,13.746
2019-04-15T00:00:00Z,42.0,13.982
2019-04-15T00:00:00Z,43.0,6.354
2019-04-15T00:00:00Z,44.0,0.941
2019-04-15T00:00:00Z,45.0,0.378
2019-04-15T00:00:00Z,46.0,-0.206
2019-04-15T00:00:00Z,47.0,-0.124
2019-05-15T00:00:00Z,31.0,2.134
2019-05-15T00:00:00Z,32.0,0.985
2019-05-15T00:00:00Z,33.0,1.223
2019-05-15T00:00:00Z,34.0,4.732
2019-05-15T00:00:00Z,35.0,6.845
2019-05-15T00:00:00Z,36.0,7.539
2019-05-15T00:00:00Z,37.0,5.25
2019-05-15T00:00:00Z,38.0,10.946
2019-05-15T00:00:00Z,39.0,17.315
2019-05-15T00:00:00Z,40.0,13.901
2019-05-15T00:00:00Z,41.0,10.745
2019-05-15T00:00:00Z,42.0,19.137
2019-05-15T00:00:00Z,43.0,10.101
2019-05-15T00:00:00Z,44.0,6.034
2019-05-15T00:00:00Z,45.0,2.811
2019-05-15T00:00:00Z,46.0,2.421
2019-05-15T00:00:00Z,47.0,3.742
2019-06-15T00:00:00Z,31.0,1.005
2019-06-15T00:00:00Z,32.0,0.709
2019-06-15T00:00:00Z,33.0,0.549
2019-06-15T00:00:00Z,34.0,2.585
2019-06-15T00:00:00Z,35.0,5.808
2019-06-15T00:00:00Z,36.0,9.716
2019-06-15T00:00:00Z,37.0,9.53
2019-06-15T00:00:00Z,38.0,16.905
2019-06-15T00:00:00Z,39.0,39.943
2019-06-15T00:00:00Z,40.0,43.998
2019-06-15T00:00:00Z,41.0,34.645
2019-06-15T00:00:00Z,42.0,31.58
2019-06-15T00:00:00Z,43.0,20.0
2019-06-15T00:00:00Z,44.0,11.673
2019-06-15T00:00:00Z,45.0,5.887
2019-06-15T00:00:00Z,46.0,3.495
2019-06-15T00:00:00Z,47.0,3.473
2019-07-15T00:00:00Z,31.0,1.259
2019-07-15T00:00:00Z,32.0,0.625
2019-07-15T00:00:00Z,33.0,0.874
2019-07-15T00:00:00Z,34.0,4.001
2019-07-15T00:00:00Z,35.0,7.7
2019-07-15T00:00:00Z,36.0,13.027
2019-07-15T00:00:00Z,37.0,10.202
2019-07-15T00:00:00Z,38.0,16.21
2019-07-15T00:00:00Z,39.0,27.213
2019-07-15T00:00:00Z,40.0,25.436
2019-07-15T00:00:00Z,41.0,15.774
2019-07-15T00:00:00Z,42.0,12.21
2019-07-15T00:00:00Z,43.0,4.681
2019-07-15T00:00:00Z,44.0,3.128
2019-07-15T00:00:00Z,45.0,1.81
2019-07-15T00:00:00Z,46.0,1.069
2019-07-15T00:00:00Z,47.0,1.781
2019-08-15T00:00:00Z,31.0,0.925
2019-08-15T00:00:00Z,32.0,0.447
2019-08-15T00:00:00Z,33.0,0.271
2019-08-15T00:00:00Z,34.0,2.209
2019-08-15T00:00:00Z,35.0,4.607
2019-08-15T00:00:00Z,36.0,7.168
2019-08-15T00:00:00Z,37.0,6.099
2019-08-15T00:00:00Z,38.0,3.503
2019-08-15T00:00:00Z,39.0,11.442
2019-08-15T00:00:00Z,40.0,10.695
2019-08-15T00:00:00Z,41.0,11.05
2019-08-15T00:00:00Z,42.0,4.968
2019-08-15T00:00:00Z,43.0,3.104
2019-08-15T00:00:00Z,44.0,2.407
2019-08-15T00:00:00Z,45.0,1.34
2019-08-15T00:00:00Z,46.0,1.176
2019-08-15T00:00:00Z,47.0,1.988
2019-09-15T00:00:00Z,31.0,0.711
2019-09-15T00:00:00Z,32.0,0.173
2019-09-15T00:00:00Z,33.0,0.199
2019-09-15T00:00:00Z,34.0,0.895
2019-09-15T00:00:00Z,35.0,2.353
2019-09-15T00:00:00Z,36.0,3.511
2019-09-15T00:00:00Z,37.0,2.53
2019-09-15T00:00:00Z,38.0,4.293
2019-09-15T00:00:00Z,39.0,9.937
2019-09-15T00:00:00Z,40.0,8.363
2019-09-15T00:00:00Z,41.0,3.685
2019-09-15T00:00:00Z,42.0,3.952
2019-09-15T00:00:00Z,43.0,1.324
2019-09-15T00:00:00Z,44.0,0.548
2019-09-15T00:00:00Z,45.0,0.233
2019-09-15T00:00:00Z,46.0,0.688
2019-09-15T00:00:00Z,47.0,0.429
2019-10-15T00:00:00Z,31.0,0.51
2019-10-15T00:00:00Z,32.0,0.113
2019-10-15T00:00:00Z,33.0,0.005
2019-10-15T00:00:00Z,34.0,0.351
2019-10-15T00:00:00Z,35.0,3.213
2019-10-15T00:00:00Z,36.0,4.523
2019-10-15T00:00:00Z,37.0,3.718
2019-10-15T00:00:00Z,38.0,4.08
2019-10-15T00:00:00Z,39.0,6.361
2019-10-15T00:00:00Z,40.0,7.783
2019-10-15T00:00:00Z,41.0,8.447
2019-10-15T00:00:00Z,42.0,9.518
2019-10-15T00:00:00Z,43.0,3.634
2019-10-15T00:00:00Z,44.0,0.598
2019-10-15T00:00:00Z,45.0,0.289
2019-10-15T00:00:00Z,46.0,0.093
2019-10-15T00:00:00Z,47.0,0.054
2019-11-15T00:00:00Z,31.0,0.213
2019-11-15T00:00:00Z,32.0,0.065
2019-11-15T00:00:00Z,33.0,0.015
2019-11-15T00:00:00Z,34.0,0.099
2019-11-15T00:00:00Z,35.0,0.886
2019-11-15T00:00:00Z,36.0,1.805
2019-11-15T00:00:00Z,37.0,2.712
2019-11-15T00:00:00Z,38.0,3.933
2019-11-15T00:00:00Z,39.0,6.422
2019-11-15T00:00:00Z,40.0,5.764
2019-11-15T00:00:00Z,41.0,4.726
2019-11-15T00:00:00Z,42.0,4.137
2019-11-15T00:00:00Z,43.0,5.275
2019-11-15T00:00:00Z,44.0,3.814
2019-11-15T00:00:00Z,45.0,1.233
2019-11-15T00:00:00Z,46.0,0.71
2019-11-15T00:00:00Z,47.0,0.168
2019-12-15T00:00:00Z,31.0,0.433
2019-12-15T00:00:00Z,32.0,0.161
2019-12-15T00:00:00Z,33.0,0.052
2019-12-15T00:00:00Z,34.0,0.0
2019-12-15T00:00:00Z,35.0,0.094
2019-12-15T00:00:00Z,36.0,-0.176
2019-12-15T00:00:00Z,37.0,-2.912
2019-12-15T00:00:00Z,38.0,-3.124
2019-12-15T00:00:00Z,39.0,-2.968
2019-12-15T00:00:00Z,40.0,-5.115
2019-12-15T00:00:00Z,41.0,-6.857
2019-12-15T00:00:00Z,42.0,-5.715
2019-12-15T00:00:00Z,43.0,-4.325
2019-12-15T00:00:00Z,44.0,-3.112
2019-12-15T00:00:00Z,45.0,-3.52
2019-12-15T00:00:00Z,46.0,-2.509
2019-12-15T00:00:00Z,47.0,-3.647
2020-01-15T00:00:00Z,31.0,0.848
2020-01-15T00:00:00Z,32.0,0.429
2020-01-15T00:00:00Z,33.0,0.276
2020-01-15T00:00:00Z,34.0,1.559
2020-01-15T00:00:00Z,35.0,4.988
2020-01-15T00:00:00Z,36.0,5.265
2020-01-15T00:00:00Z,37.0,3.012
2020-01-15T00:00:00Z,38.0,1.881
2020-01-15T00:00:00Z,39.0,2.827
2020-01-15T00:00:00Z,40.0,0.61
2020-01-15T00:00:00Z,41.0,-3.517
2020-01-15T00:00:00Z,42.0,-1.684
2020-01-15T00:00:00Z,43.0,-6.191
2020-01-15T00:00:00Z,44.0,-4.463
2020-01-15T00:00:00Z,45.0,-9.548
2020-01-15T00:00:00Z,46.0,-3.587
2020-01-15T00:00:00Z,47.0,-6.119
2020-02-15T00:00:00Z,31.0,0.775
2020-02-15T00:00:00Z,32.0,0.474
2020-02-15T00:00:00Z,33.0,0.262
2020-02-15T00:00:00Z,34.0,0.949
2020-02-15T00:00:00Z,35.0,4.866
2020-02-15T00:00:00Z,36.0,8.06
2020-02-15T00:00:00Z,37.0,10.199
2020-02-15T00:00:00Z,38.0,15.698
2020-02-15T00:00:00Z,39.0,22.093
2020-02-15T00:00:00Z,40.0,23.609
2020-02-15T00:00:00Z,41.0,20.299
2020-02-15T00:00:00Z,42.0,14.93
2020-02-15T00:00:00Z,43.0,9.14
2020-02-15T00:00:00Z,44.0,1.171
2020-02-15T00:00:00Z,45.0,0.719
2020-02-15T00:00:00Z,46.0,0.02
2020-02-15T00:00:00Z,47.0,1.5
2020-03-15T00:00:00Z,31.0,1.386
2020-03-15T00:00:00Z,32.0,0.496
2020-03-15T00:00:00Z,33.0,0.412
2020-03-15T00:00:00Z,34.0,0.748
2020-03-15T00:00:00Z,35.0,1.449
2020-03-15T00:00:00Z,36.0,1.706
2020-03-15T00:00:00Z,37.0,1.945
2020-03-15T00:00:00Z,38.0,4.962
2020-03-15T00:00:00Z,39.0,11.349
2020-03-15T00:00:00Z,40.0,12.832
2020-03-15T00:00:00Z,41.0,8.038
2020-03-15T00:00:00Z,42.0,8.051
2020-03-15T00:00:00Z,43.0,4.205
2020-03-15T00:00:00Z,44.0,2.158
2020-03-15T00:00:00Z,45.0,1.31
2020-03-15T00:00:00Z,46.0,0.824
2020-03-15T00:00:00Z,47.0,0.994
2020-04-15T00:00:00Z,31.0,2.081
2020-04-15T00:00:00Z,32.0,0.74
2020-04-15T00:00:00Z,33.0,0.712
2020-04-15T00:00:00Z,34.0,4.324
2020-04-15T00:00:00Z,35.0,10.93
2020-04-15T00:00:00Z,36.0,12.914
2020-04-15T00:00:00Z,37.0,9.511
2020-04-15T00:00:00Z,38.0,10.482
2020-04-15T00:00:00Z,39.0,15.231
2020-04-15T00:00:00Z,40.0,12.444
2020-04-15T00:00:00Z,41.0,9.149
2020-04-15T00:00:00Z,42.0,10.447
2020-04-15T00:00:00Z,43.0,7.493
2020-04-15T00:00:00Z,44.0,3.84
2020-04-15T00:00:00Z,45.0,3.272
2020-04-15T00:00:00Z,46.0,3.1
2020-04-15T00:00:00Z,47.0,1.958
2020-05-15T00:00:00Z,31.0,2.641
2020-05-15T00:00:00Z,32.0,0.777
2020-05-15T00:00:00Z,33.0,1.363
2020-05-15T00:00:00Z,34.0,7.407
2020-05-15T00:00:00Z,35.0,10.186
2020-05-15T00:00:00Z,36.0,11.524
2020-05-15T00:00:00Z,37.0,8.226
2020-05-15T00:00:00Z,38.0,9.021
2020-05-15T00:00:00Z,39.0,16.398
2020-05-15T00:00:00Z,40.0,11.816
2020-05-15T00:00:00Z,41.0,3.455
2020-05-15T00:00:00Z,42.0,5.485
2020-05-15T00:00:00Z,43.0,2.893
2020-05-15T00:00:00Z,44.0,-0.496
2020-05-15T00:00:00Z,45.0,-0.976
2020-05-15T00:00:00Z,46.0,-0.358
2020-05-15T00:00:00Z,47.0,-0.388
2020-06-15T00:00:00Z,31.0,1.488
2020-06-15T00:00:00Z,32.0,0.545
2020-06-15T00:00:00Z,33.0,0.815
2020-06-15T00:00:00Z,34.0,3.57
2020-06-15T00:00:00Z,35.0,10.328
2020-06-15T00:00:00Z,36.0,13.62
2020-06-15T00:00:00Z,37.0,12.397
2020-06-15T00:00:00Z,38.0,15.51
2020-06-15T00:00:00Z,39.0,27.05
2020-06-15T00:00:00Z,40.0,26.475
2020-06-15T00:00:00Z,41.0,18.512
2020-06-15T00:00:00Z,42.0,17.749
2020-06-15T00:00:00Z,43.0,10.759
2020-06-15T00:00:00Z,44.0,4.471
2020-06-15T00:00:00Z,45.0,3.171
2020-06-15T00:00:00Z,46.0,0.952
2020-06-15T00:00:00Z,47.0,1.173
2020-07-15T00:00:00Z,31.0,1.379
2020-07-15T00:00:00Z,32.0,0.433
2020-07-15T00:00:00Z,33.0,0.196
2020-07-15T00:00:00Z,34.0,2.035
2020-07-15T00:00:00Z,35.0,5.902
2020-07-15T00:00:00Z,36.0,10.377
2020-07-15T00:00:00Z,37.0,10.41
2020-07-15T00:00:00Z,38.0,9.731
2020-07-15T00:00:00Z,39.0,21.492
2020-07-15T00:00:00Z,40.0,33.425
2020-07-15T00:00:00Z,41.0,21.774
2020-07-15T00:00:00Z,42.0,26.331
2020-07-15T00:00:00Z,43.0,16.015
2020-07-15T00:00:00Z,44.0,6.895
2020-07-15T00:00:00Z,45.0,6.159
2020-07-15T00:00:00Z,46.0,2.183
2020-07-15T00:00:00Z,47.0,2.758
2020-08-15T00:00:00Z,31.0,1.139
2020-08-15T00:00:00Z,32.0,0.347
2020-08-15T00:00:00Z,33.0,0.344
2020-08-15T00:00:00Z,34.0,2.548
2020-08-15T00:00:00Z,35.0,5.231
2020-08-15T00:00:00Z,36.0,8.067
2020-08-15T00:00:00Z,37.0,6.766
2020-08-15T00:00:00Z,38.0,7.413
2020-08-15T00:00:00Z,39.0,16.289
2020-08-15T00:00:00Z,40.0,21.191
2020-08-15T00:00:00Z,41.0,21.202
2020-08-15T00:00:00Z,42.0,23.965
2020-08-15T00:00:00Z,43.0,13.452
2020-08-15T00:00:00Z,44.0,6.656
2020-08-15T00:00:00Z,45.0,3.848
2020-08-15T00:00:00Z,46.0,2.281
2020-08-15T00:00:00Z,47.0,2.053
2020-09-15T00:00:00Z,31.0,0.622
2020-09-15T00:00:00Z,32.0,0.127
2020-09-15T00:00:00Z,33.0,0.019
2020-09-15T00:00:00Z,34.0,0.388
2020-09-15T00:00:00Z,35.0,2.48
2020-09-15T00:00:00Z,36.0,5.166
2020-09-15T00:00:00Z,37.0,3.812
